S.N,Contract_No,Stock_Symbol,Buyer_Broker,Seller_Broker,Quantity,Rate,Amount,Date
272,2019102401004178,RHPL,59,34,20,178,3560.00,2019-10-24 21:31:58.149799
273,2019102401004179,NIB,6,35,50,445,22250.00,2019-10-24 21:31:58.149799
274,2019102401004180,NIB,13,35,650,445,289250.00,2019-10-24 21:31:58.149799
275,2019102401004181,RHPL,59,44,40,178,7120.00,2019-10-24 21:31:58.149799
276,2019102401004182,NLICL,16,28,820,455,373100.00,2019-10-24 21:31:58.149799
277,2019102401004183,SHIVM,47,6,20,491,9820.00,2019-10-24 21:31:58.149799
278,2019102401004184,SHIVM,3,6,10,491,4910.00,2019-10-24 21:31:58.149799
279,2019102401004185,NABIL,17,58,200,755,151000.00,2019-10-24 21:31:58.149799
280,2019102401004186,NMFBS,33,14,15,1749,26235.00,2019-10-24 21:31:58.149799
281,2019102401004187,MEGA,14,39,32,200,6400.00,2019-10-24 21:31:58.149799
282,2019102401004188,MEGA,14,44,500,200,100000.00,2019-10-24 21:31:58.149799
283,2019102401004189,SABSL,13,51,50,450,22500.00,2019-10-24 21:31:58.149799
284,2019102401004190,AKJCL,56,55,41,53,2173.00,2019-10-24 21:31:58.149799
285,2019102401004191,AKJCL,56,55,59,53,3127.00,2019-10-24 21:31:58.149799
286,2019102401004192,SHL,39,58,100,209,20900.00,2019-10-24 21:31:58.149799
287,2019102401004193,SHL,18,58,100,209,20900.00,2019-10-24 21:31:58.149799
288,2019102401004194,CCBL,49,32,1000,157,157000.00,2019-10-24 21:31:58.149799
289,2019102401004195,UPCL,22,38,100,76,7600.00,2019-10-24 21:31:58.149799
290,2019102401004196,CBL,43,42,10,143,1430.00,2019-10-24 21:31:58.149799
291,2019102401004197,PRVU,34,48,182,267,48594.00,2019-10-24 21:31:58.149799
292,2019102401004198,PRVU,47,48,200,267,53400.00,2019-10-24 21:31:58.149799
293,2019102401004199,PRVU,38,48,982,267,262194.00,2019-10-24 21:31:58.149799
294,2019102401004200,RHPL,59,43,40,178,7120.00,2019-10-24 21:31:58.149799
295,2019102401004201,CCBL,49,48,53,157,8321.00,2019-10-24 21:31:58.149799
296,2019102401004202,NLICL,16,56,180,457,82260.00,2019-10-24 21:31:58.149799
297,2019102401004203,SHIVM,54,45,180,492,88560.00,2019-10-24 21:31:58.149799
298,2019102401004204,SHIVM,54,37,50,493,24650.00,2019-10-24 21:31:58.149799
299,2019102401004205,HBL,35,22,20,507,10140.00,2019-10-24 21:31:58.149799
300,2019102401004206,MEGA,10,11,100,201,20100.00,2019-10-24 21:31:58.149799
301,2019102401004207,NCCB,50,46,483,202,97566.00,2019-10-24 21:31:58.149799
302,2019102401004208,SBL,35,13,1500,295,442500.00,2019-10-24 21:31:58.149799
303,2019102401004209,FOWAD,16,33,50,1290,64500.00,2019-10-24 21:31:58.149799
304,2019102401004210,SLBSL,49,54,10,694,6940.00,2019-10-24 21:31:58.149799
305,2019102401004211,SLBSL,49,38,90,695,62550.00,2019-10-24 21:31:58.149799
306,2019102401004212,PRVU,38,57,30,268,8040.00,2019-10-24 21:31:58.149799
307,2019102401004213,SJCL,1,43,20,174,3480.00,2019-10-24 21:31:58.149799
308,2019102401004060,PRVU,41,58,82,267,21894.00,2019-10-24 21:31:58.149799
309,2019102401004061,PRVU,34,58,918,267,245106.00,2019-10-24 21:31:58.149799
310,2019102401004062,NBL,39,48,20,320,6400.00,2019-10-24 21:31:58.149799
311,2019102401004063,NABIL,45,58,15,755,11325.00,2019-10-24 21:31:58.149799
312,2019102401004064,HBL,58,8,10,506,5060.00,2019-10-24 21:31:58.149799
313,2019102401004065,HBL,22,8,100,506,50600.00,2019-10-24 21:31:58.149799
314,2019102401004066,CZBIL,45,13,61,196,11956.00,2019-10-24 21:31:58.149799
315,2019102401004067,CZBIL,55,13,57,196,11172.00,2019-10-24 21:31:58.149799
316,2019102401004068,CZBIL,44,13,498,195,97110.00,2019-10-24 21:31:58.149799
317,2019102401004069,GLICL,16,47,168,360,60480.00,2019-10-24 21:31:58.149799
